step,sim_time_s,phase,active_gate_index,gate_detected,gate_confidence,pose_confidence,tracking_error_m,x,y,z,vx,vy,vz,yaw_rad,ax_cmd,ay_cmd,az_cmd,yaw_rate_cmd
18,0.9000000000000002,approach,0,1,0.9996634817619132,0.9399240145968979,2.5200000000000005,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.198815389362209,0.0869270574286521,0.004877649669486822,0.03877504834899943
19,0.9500000000000003,approach,0,0,0.0,0.9399240145968979,2.5125544991498727,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.198743140320294,0.08967899235420869,-2.4170165551628898e-05,0.03625467020631428
20,1.0000000000000002,approach,0,1,0.9996927297668037,0.9395351032072028,2.8000000000000007,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.198795407395913,0.08777482747995274,-0.0018765083752137835,0.03389811664290381
21,1.0500000000000003,approach,0,1,0.9971921743180994,0.9070452038823186,2.776495960009361,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.198686614416533,0.09162391376436903,-0.003000196493609266,0.0316947390611154
22,1.1000000000000003,approach,0,1,0.9972594307101348,0.9070663803774363,3.080000000000001,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.19862586454576,0.09339343864841396,-0.00838118585378775,0.029634581022142958
23,1.1500000000000004,approach,0,1,0.9973598963394881,0.8862297645271274,3.0405100469381283,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.1987386306822834,0.08952975159929188,-0.007456283216406421,0.02770833325570372
24,1.2000000000000004,approach,0,1,0.9974533809689787,0.8934619337441712,3.359937881869497,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.1962242563446446,0.15532421554952242,-0.004989109945766992,0.025907291594082473
25,1.2500000000000004,approach,0,1,0.9975277641678915,0.8940200848150066,3.3044202146493507,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.189864533585731,0.2543405315077632,-0.008668990958263241,0.024223317640467236
26,1.3000000000000005,approach,0,1,0.9997599451303154,0.916607102254712,3.6386806934939884,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.1879153964408404,0.27765942558967766,-0.01003337015429729,0.022648801993836943
27,1.3500000000000005,approach,0,1,0.9998027613412228,0.8746417132267698,3.567224019185842,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.1865703666050185,0.2927176628771626,-0.009255728739125068,0.02117662986423743
28,1.4000000000000006,approach,0,1,0.9997966167355372,0.9069348659290077,3.9176783387047567,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.1843097104603144,0.3163920179204838,-0.008231577270299498,0.01980014892306232
29,1.4500000000000006,approach,0,1,0.9998354876615745,0.8595998066221939,3.8300471645206433,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.1828912153131808,0.33030557141917594,-0.010086672971568397,0.018513139243063036
30,1.5000000000000007,approach,0,1,0.9998326070783292,0.899430528132018,4.197014847638411,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.1811207518173883,0.34698195820203026,-0.008618760877230154,0.017309785192263893
31,1.5500000000000007,approach,0,1,0.9981683637224721,0.8697400891388156,4.093498468785836,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.1798562773733026,0.35844238192488354,-0.0057544843050959344,0.016184649154767073
32,1.6000000000000008,approach,0,0,0.0,0.8697400891388156,4.476539495095425,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.1785254025507315,0.3700680041192437,-0.005092903583546355,0.015132646959706798
33,1.6500000000000008,approach,0,1,0.9984015626719489,0.8391356447059444,4.357279614161197,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.1767048184187217,0.3853300197364614,-0.008201983002694261,0.014149024907326214
34,1.7000000000000008,approach,0,1,0.9985174162257495,0.7851429379883674,4.756035939736432,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.1759779970397632,0.3913413358942471,-0.003964989256524809,0.013229338288350156
35,1.7500000000000009,approach,0,1,0.9999248614633229,0.8622426783717423,4.621151950958705,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,3.173842199060449,0.4083148813024597,-0.0021571207873928413,0.012369431299606992
36,1.800000000000001,approach,0,1,0.99993,0.900797683792282,0.3672802604986715,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-2.401958527893395,-0.46620293845431965,-0.015735974534249287,0.011565418265132755
37,1.850000000000001,approach,0,1,0.9999493469372986,0.7136009233406664,0.22869421833243989,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-2.4630377248123545,-0.3279654538311194,-0.006415221091804372,0.010813666077899065
38,1.900000000000001,align,0,1,0.9999491430605705,0.8264830912986776,0.10287514815233291,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-2.48702269039549,-0.05912163967313326,0.0013621055634122732,0.010110777782835844
39,1.950000000000001,align,0,1,0.9999601278188208,0.8829293404024354,0.054356402322790945,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-2.5498571328099944,-0.05241089252775699,-0.0021889802984575626,0.009453577226951016
40,2.000000000000001,align,0,1,1.0,0.6606155051029767,0.15724209695540342,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-2.6086000935963125,-0.04228463389806032,0.007497432648802807,0.008839094707199414
41,2.0500000000000007,align,0,0,0.0,0.6606155051029767,0.26718536270575943,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-2.6479611841267494,-0.038514739924854144,0.012996286131379832,0.008264553551231391
42,2.1000000000000005,align,0,0,0.0,0.6606155051029767,0.7478093184302625,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.1914202594309544,-0.23413988276278144,0.0039042276432422404,0.007727357570401195
43,2.1500000000000004,align,0,0,0.0,0.6606155051029767,1.12565719201673,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.191307792412728,-0.23561621624958085,0.006290685656964664,0.007225079328325368
44,2.2,align,0,0,0.0,0.6606155051029767,0.5596687436479831,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.193091592176485,-0.20994177108179918,0.00951507892100147,0.00675544917198434
45,2.25,align,0,0,0.0,0.6606155051029767,0.9221407142408896,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.193241416153895,-0.20764264067752936,0.009684623479030997,0.0063163449758051994
46,2.3,align,0,0,0.0,0.6606155051029767,0.4024461535544948,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.1939791501732837,-0.19580725984254996,0.012518196807140843,0.005905782552378148
47,2.3499999999999996,align,0,0,0.0,0.6606155051029767,0.749619180496397,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.1938586742809134,-0.19777302344511916,0.012353133932156105,0.005521906686473299
48,2.3999999999999995,align,0,0,0.0,0.6606155051029767,0.27613775104900107,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.1942654722769435,-0.1911973041630152,0.010568041452943676,0.005162982751852763
49,2.4499999999999993,align,0,0,0.0,0.6606155051029767,0.6073888872589376,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.194137288518711,-0.1932411363509909,0.012035169966235024,0.004827388872982397
50,2.499999999999999,align,0,0,0.0,0.6606155051029767,0.18163471786712798,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.194459950100825,-0.1879555371760103,0.009916816359655753,0.004513608596238195
51,2.549999999999999,align,0,0,0.0,0.6606155051029767,0.4967750932659983,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.194296637410288,-0.19072383286507605,0.00966497835401369,0.004220224037482634
52,2.5999999999999988,align,0,0,0.0,0.6606155051029767,0.11956479237684818,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.194392978565333,-0.18903375184515442,0.01094253882084596,0.00394590947504665
53,2.6499999999999986,align,0,0,0.0,0.6606155051029767,0.41814256184082105,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.194431364270252,-0.18849704140618315,0.00878204689202246,0.0036894253591682967
54,2.6999999999999984,align,0,0,0.0,0.6606155051029767,0.09005727222509108,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.1945193300417034,-0.18705986499454155,0.007406544277368756,0.003449612710822381
55,2.7499999999999982,align,0,0,0.0,0.6606155051029767,0.373165910372247,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.1947269016226003,-0.18345912791999613,0.007922905508189578,0.0032253878846188132
56,2.799999999999998,align,0,0,0.0,0.6606155051029767,0.09192539010415716,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.1950154030901032,-0.17831279795851276,0.009006669816932798,0.0030157376721188013
57,2.849999999999998,align,0,0,0.0,0.6606155051029767,0.35869339845361387,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.1951163434362444,-0.1762594013975107,0.012813091960769431,0.0028197147234310994
58,2.8999999999999977,reacquire_next,1,0,0.0,0.6606155051029767,1.4550051279875904,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,1.9773281771764664,-2.4803565285051685,0.42190611662523403,-0.5823635667335919
59,2.9499999999999975,reacquire_next,1,0,0.0,0.6606155051029767,1.4875393427350325,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,1.8817660001822483,-2.4601345108723827,0.4178334749394107,-0.5445099348959085
60,2.9999999999999973,reacquire_next,1,0,0.0,0.6606155051029767,1.9565856952913387,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,2.0019331014676953,-2.460456339860562,0.4223960900480779,-0.5091167891276742
61,3.049999999999997,reacquire_next,1,0,0.0,0.6606155051029767,1.9770463726321603,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,1.9471728793818035,-2.5036375439166085,0.4246372881544815,-0.4760241978343756
62,3.099999999999997,reacquire_next,1,0,0.0,0.6606155051029767,2.4697582291424247,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,2.4304552105376023,-2.073379344678794,0.18435173617287143,-0.4450826249751411
63,3.149999999999997,reacquire_next,1,0,0.0,0.6606155051029767,2.471623893791477,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,2.4113241273174033,-2.0962085429957042,0.17727294573281513,-0.416152254351757
64,3.1999999999999966,reacquire_next,1,0,0.0,0.6606155051029767,2.9885803571661684,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,2.5276170341924282,-1.9572709267254134,0.14227665956057267,-0.3891023578188929
65,3.2499999999999964,reacquire_next,1,0,0.0,0.6606155051029767,2.9743382255193076,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,2.5114210336083738,-1.9782485768542881,0.1389134987084984,-0.36381070456066467
66,3.2999999999999963,reacquire_next,1,0,0.0,0.6606155051029767,3.5173953517521865,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,2.603914472246292,-1.8567461495759991,0.11010520996308767,-0.34016300876422156
67,3.349999999999996,reacquire_next,1,0,0.0,0.6606155051029767,3.4873012353855155,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,2.589515203032722,-1.8773188108657486,0.10042457683262962,-0.3180524131945474
68,3.399999999999996,reacquire_next,1,0,0.0,0.6606155051029767,4.038664985620715,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,2.6611838191230346,-1.7753676903156757,0.0785509071935224,-0.2973790063369014
69,3.4499999999999957,reacquire_next,1,0,0.0,0.6606155051029767,3.992449773802349,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,2.6444196500339636,-1.8004312952107422,0.0741071234094423,-0.27804937092500276
70,3.4999999999999956,reacquire_next,1,0,0.0,0.6606155051029767,4.5060140448785,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,2.6989618675489346,-1.7182092112971519,0.05798227082811633,-0.25997616181487765
71,3.5499999999999954,reacquire_next,1,0,0.0,0.6606155051029767,4.4438318812515964,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,2.687281180654862,-1.7365359981562651,0.054429616989580876,-0.24307771129691078
72,3.599999999999995,reacquire_next,1,0,0.0,0.6606155051029767,0.39380075031628503,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-2.8455638483732515,-1.4163997375713553,0.36956483631293474,-0.2272776600626116
73,3.649999999999995,reacquire_next,1,0,0.0,0.6606155051029767,0.5045662896061988,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-2.8581892178796493,-1.3919613808192026,0.36496288729735177,-0.21250461215854208
74,3.699999999999995,reacquire_next,1,0,0.0,0.6606155051029767,0.7019799453320531,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.9647935326278847,-0.4978065464275412,0.0550608567494367,-0.19869181236823685
75,3.7499999999999947,reacquire_next,1,0,0.0,0.6606155051029767,0.7165126714144308,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.6565853954645569,-0.33829585126316886,0.006847810116563907,-0.18577684456430088
76,3.7999999999999945,reacquire_next,1,0,0.0,0.6606155051029767,0.6933917979305171,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.190166367820108,-0.20304544691164444,0.14700711587508306,-0.1737013496676215
77,3.8499999999999943,reacquire_next,1,0,0.0,0.6606155051029767,0.9347658230000787,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.1962293106792017,-0.12477618413006016,0.09246132937124268,-0.1624107619392263
78,3.899999999999994,reacquire_next,1,0,0.0,0.6606155051029767,0.47672543726399935,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.185836994098942,0.29688106315269597,0.048002930868284575,-0.15185406241317626
79,3.949999999999994,reacquire_next,1,0,0.0,0.6606155051029767,0.7539920952772058,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.184987700810921,0.30624582964769564,0.045462484606075854,-0.14198354835631974
80,3.999999999999994,reacquire_next,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-3.1402839473829154,0.61508141796945,-0.01707568674653079,-0.1327546177131593
81,4.049999999999994,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-2.220297945797386,1.1714002264241328,-0.15610720902114336,0.0
82,4.099999999999993,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-2.1358766729293115,1.1309632300283308,-0.1535074829091716,0.0
83,4.149999999999993,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-2.0518986570480124,1.086228085367305,-0.1470504500580915,0.0
84,4.199999999999993,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.9733594278826851,1.0472078774292661,-0.1420218277973233,0.0
85,4.249999999999993,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.8901478092216444,1.0013807585588164,-0.1345694269052943,0.0
86,4.299999999999993,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.816455610924062,0.9630971309465578,-0.13024410238233303,0.0
87,4.3499999999999925,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.7473245491361717,0.9232270220062033,-0.1233211740252336,0.0
88,4.399999999999992,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.680462482048296,0.8854374767070126,-0.11691787049905392,0.0
89,4.449999999999992,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.6077388154581926,0.8530914619267632,-0.1113164250732358,0.0
90,4.499999999999992,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.5458899286178163,0.8198876886967675,-0.10422533301381685,0.0
91,4.549999999999992,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.4783637552567568,0.7875930840133489,-0.09910218237882096,0.0
92,4.599999999999992,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.4261573315875244,0.757143098854673,-0.10077791292821058,0.0
93,4.6499999999999915,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.3644880964540131,0.73145980113347,-0.09771524687141794,0.0
94,4.699999999999991,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.314535983144422,0.7020297622279316,-0.08923319517091659,0.0
95,4.749999999999991,hover,1,0,0.0,0.6606155051029767,0.22022021803970462,15.404474677603483,-1.8354978746497468,0.2768297233355609,1.1102112864992724,-0.5941929593074449,0.0649569748541716,-0.25451879418322776,-1.2661574071931678,0.6730200251789152,-0.0825904390344768,0.0
