step,sim_time_s,phase,active_gate_index,gate_detected,gate_confidence,pose_confidence,tracking_error_m,x,y,z,vx,vy,vz,yaw_rad,ax_cmd,ay_cmd,az_cmd,yaw_rate_cmd
16,0.8000000000000002,approach,0,1,0.9996634817619132,0.999646346365006,2.2479904276335603,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,3.998153032945834,0.0,0.0,0.0
17,0.8500000000000002,approach,0,1,0.9996736786900529,0.9996586459112337,2.235985472684755,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,3.736654932061234,0.0,0.0,0.0
18,0.9000000000000002,approach,0,1,0.9996927297668037,0.9996739836462101,2.7000000000000015,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,4.0,0.0,0.0,0.0
19,0.9500000000000003,approach,0,1,0.9997101599296101,0.9996902629737188,2.6686534077210426,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,4.0,0.0,0.0,0.0
20,1.0000000000000002,approach,0,1,0.9997261479778963,0.9997064112254737,2.6273068154420853,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,3.7368340531007544,0.0,0.0,0.0
21,1.0500000000000003,approach,0,1,0.99974775910995,0.9997250177734428,3.150000000000001,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,4.0,0.0,0.0,0.0
22,1.1000000000000003,approach,0,1,0.9997607757700029,0.999741108871808,3.089311322588291,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,4.0,0.0,0.0,0.0
23,1.1500000000000004,approach,0,1,0.9997784897749298,0.9997579302781813,3.018622645176581,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,3.7369925034368023,0.0,0.0,0.0
24,1.2000000000000004,approach,0,1,0.999799203987235,0.9997765034471147,3.6000000000000014,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,4.0,0.0,0.0,0.0
25,1.2500000000000004,approach,0,1,0.9998171428571427,0.9997947911815355,3.5099688413296994,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,4.0,0.0,0.0,0.0
26,1.3000000000000005,approach,0,1,0.9998327809131355,0.999811886560716,3.409937682659397,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,3.7371400206996617,0.0,0.0,0.0
27,1.3500000000000005,approach,0,1,0.9998527284681131,0.99983026541892,4.050000000000001,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,4.0,0.0,0.0,0.0
28,1.4000000000000006,approach,0,1,0.9998693085019486,0.9998478348061679,3.93062599127795,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,4.0,0.0,0.0,0.0
29,1.4500000000000006,approach,0,1,0.9998853422329601,0.9998647131478335,3.8012519825558986,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,3.737277359271384,0.0,0.0,0.0
30,1.5000000000000007,approach,0,1,0.9999019625006564,0.9998814753565881,4.500000000000002,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,4.0,0.0,0.0,0.0
31,1.5500000000000007,approach,0,1,0.9999177933383243,0.9998978184482181,4.351282797879772,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,4.0,0.0,0.0,0.0
32,1.6000000000000008,approach,0,1,0.9999320132574148,0.9999132061119034,4.192565595759541,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,3.7374052214816578,0.0,0.0,0.0
33,1.6500000000000008,approach,0,1,0.9999456527013517,0.9999278070768398,0.8054888563520732,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-2.5835772227406846,0.0,0.0,0.0
34,1.7000000000000008,align,0,1,0.9999579658472508,0.9999413785233812,0.6438870842349909,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-2.719445779186992,0.0,0.0,0.0
35,1.7500000000000009,align,0,1,0.9999681022550566,0.9999534042021174,0.4890839265658755,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-2.834924716240181,0.0,0.0,0.0
36,1.800000000000001,align,0,0,0.0,0.9999534042021174,0.4303904379832195,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-2.77047751271455,0.0,0.0,0.0
37,1.850000000000001,align,0,0,0.0,0.9999534042021174,0.2896007858864902,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-2.8576702357257893,0.0,0.0,0.0
38,1.900000000000001,align,0,0,0.0,0.9999534042021174,0.15595530937907753,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-2.9267718792955852,0.0,0.0,0.0
39,1.950000000000001,align,0,0,0.0,0.9999534042021174,1.0111197822902938,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-4.0,0.0,0.0,0.0
40,2.000000000000001,align,0,0,0.0,0.9999534042021174,1.1274483290994697,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-4.0,0.0,0.0,0.0
41,2.0500000000000007,align,0,0,0.0,0.9999534042021174,1.233776875908644,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-4.0,0.0,0.0,0.0
42,2.1000000000000005,align,0,0,0.0,0.9999534042021174,0.9106411221423771,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-3.9999999999999996,0.0,0.0,0.0
43,2.1500000000000004,align,0,0,0.0,0.9999534042021174,1.2969696689515526,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-4.0,0.0,0.0,0.0
44,2.2,align,0,0,0.0,0.9999534042021174,1.6732982157607257,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-4.0,0.0,0.0,0.0
45,2.25,align,0,0,0.0,0.9999534042021174,0.6816554817148521,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-4.0,0.0,0.0,0.0
46,2.3,align,0,0,0.0,0.9999534042021174,1.0379840285240265,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-4.0,0.0,0.0,0.0
47,2.3499999999999996,align,0,0,0.0,0.9999534042021174,1.384312575333201,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-4.0,0.0,0.0,0.0
48,2.3999999999999995,align,0,0,0.0,0.9999534042021174,0.5426698412873243,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-4.0,0.0,0.0,0.0
49,2.4499999999999993,reacquire_next,1,0,0.0,0.9999534042021174,0.8689983880964967,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-4.0,0.0,0.0,0.0
50,2.499999999999999,reacquire_next,1,0,0.0,0.9999534042021174,1.1853269349056728,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-4.0,0.0,0.0,0.0
51,2.549999999999999,reacquire_next,1,0,0.0,0.9999534042021174,1.6349293308699229,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,2.4488435611113557,2.088096788892591,0.0,0.3200000000000003
52,2.5999999999999988,reacquire_next,1,0,0.0,0.9999534042021174,1.6299824554483027,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,2.265382753563831,2.039582526132838,0.0,0.2944000000000003
53,2.6499999999999986,reacquire_next,1,0,0.0,0.9999534042021174,1.619237550484178,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,2.08273537207812,1.9848009977710728,0.0,0.27084800000000014
54,2.6999999999999984,reacquire_next,1,0,0.0,0.9999534042021174,2.5604203619436823,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,3.546229875439953,1.8504739043113092,0.0,0.24918016000000023
55,2.7499999999999982,reacquire_next,1,0,0.0,0.9999534042021174,2.530862277464234,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,3.421536413570551,1.8362546084113966,0.0,0.22924574719999954
56,2.799999999999998,reacquire_next,1,0,0.0,0.9999534042021174,2.4918573093977927,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,3.1375295446259996,1.7356236115065429,0.0,0.21090608742400008
57,2.849999999999998,reacquire_next,1,0,0.0,0.9999534042021174,3.530503853190489,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,3.684446511105912,1.55719424183352,0.0,0.19403360043007967
58,2.8999999999999977,reacquire_next,1,0,0.0,0.9999534042021174,3.471931297969933,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,3.672246933039007,1.5857498109051158,0.0,0.17851091239567368
59,2.9499999999999975,approach,1,1,0.9842891552845188,0.9333621907234712,3.403468680361443,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,3.6585355596546467,1.6171325111883883,0.0,0.16423003940401984
60,2.9999999999999973,approach,1,1,0.9830949238397602,0.9203756709118509,0.23563153729080655,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-2.4287999089211523,1.7064937551954682,0.0,0.151091636251698
61,3.049999999999997,approach,1,1,0.9843807501769284,0.9251914212691963,0.2226246887333978,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-2.4780021554339227,1.7031937937508517,0.0,0.1390043053515619
62,3.099999999999997,align,1,1,0.9837087888804135,0.9045222889389146,0.2653105605657726,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-2.5131012574564697,1.6924274579210334,0.0,0.12788396092343746
63,3.149999999999997,align,1,1,0.9815785626266211,0.9042609812064701,0.8665274190203338,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-0.2784135791319957,0.4570532655362902,0.0,0.11765324404956204
64,3.1999999999999966,align,1,0,0.0,0.9042609812064701,0.8053591177114083,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-0.36946843592806045,0.3849274411886757,0.0,0.10824098452559738
65,3.2499999999999964,align,1,0,0.0,0.9042609812064701,0.7447978720274381,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-0.45339739335468476,0.3153969928165681,0.0,0.09958170576354917
66,3.2999999999999963,align,1,0,0.0,0.9042609812064701,0.5436299025566669,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-0.8548073444435211,0.18282811995643,0.0,0.09161516930246592
67,3.349999999999996,align,1,0,0.0,0.9042609812064701,0.49168296624019164,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-0.9037290460391277,0.12318161785077897,0.0,0.08428595575826847
68,3.399999999999996,align,1,0,0.0,0.9042609812064701,0.4429715455641777,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-0.9456486648318163,0.06655958859113908,0.0,0.07754307929760672
69,3.4499999999999957,align,1,0,0.0,0.9042609812064701,0.9351804651675625,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-3.9830187599360576,-0.36818685201597057,0.0,0.07133963295379857
70,3.4999999999999956,align,1,0,0.0,0.9042609812064701,1.2698543114305656,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-3.982223488337931,-0.3766909727212478,0.0,0.0656324623174946
71,3.5499999999999954,align,1,0,0.0,0.9042609812064701,1.5265380194849594,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-3.949163288370514,-0.6356959350087027,0.0,0.060381865332094976
72,3.599999999999995,align,1,0,0.0,0.9042609812064701,0.3226190723116604,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-3.9396075063646228,-0.6924541109673037,0.0,0.055551316105527354
73,3.649999999999995,align,1,0,0.0,0.9042609812064701,0.6345231871323728,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-3.9391286972487074,-0.6951727170363516,0.0,0.05110721081708505
74,3.699999999999995,align,1,0,0.0,0.9042609812064701,0.9375911875379956,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-3.9386947561725503,-0.6976271337174754,0.0,0.047018633951718417
75,3.7499999999999947,align,1,0,0.0,0.9042609812064701,1.2012264592775594,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,2.200664711082201,0.3645047318699437,0.0,0.04325714323558075
76,3.7999999999999945,align,1,0,0.0,0.9042609812064701,0.1646832798351447,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-3.9042616762138334,-0.8699084800414055,0.0,0.03979657177673417
77,3.8499999999999943,align,1,0,0.0,0.9042609812064701,0.4546313941336446,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-3.904495211897671,-0.8688596781230933,0.0,0.03661284603459549
78,3.899999999999994,align,1,0,0.0,0.9042609812064701,0.40668081518852,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,1.1323216684448356,0.05347601509542527,0.0,0.03368381835182817
79,3.949999999999994,align,1,0,0.0,0.9042609812064701,0.4142589982435297,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,1.099428657297419,0.0222765719494441,0.0,0.030989112883681714
80,3.999999999999994,align,1,0,0.0,0.9042609812064701,0.4207383940862912,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,1.0635617978610017,-0.007151149181550798,0.0,0.028509983852987378
81,4.049999999999994,align,1,0,0.0,0.9042609812064701,0.4162769562135709,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-0.4102299140522309,-0.32572888319459853,0.0,0.026229185144748614
82,4.099999999999993,align,1,0,0.0,0.9042609812064701,0.40050282127708703,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-0.35845725268481177,-0.3327783168712591,0.0,0.024130850333168044
83,4.149999999999993,align,1,0,0.0,0.9042609812064701,0.38433967334752006,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-0.30817789336234985,-0.33790728210139875,0.0,0.02220038230651511
84,4.199999999999993,complete,2,0,0.0,0.9042609812064701,0.38433967334752006,15.410533941984253,1.426346863914729,0.0,2.60510279261813,0.8579533420847234,0.0,0.18723478017375397,-1.8235719548326907,-0.6005673394593063,-0.0,0.0
