step,sim_time_s,phase,active_gate_index,gate_detected,gate_confidence,pose_confidence,tracking_error_m,x,y,z,vx,vy,vz,yaw_rad,ax_cmd,ay_cmd,az_cmd,yaw_rate_cmd
23,1.1500000000000004,approach,0,1,0.9997812499999998,0.9988381001760456,3.0184173430928927,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,3.7360270298872553,0.0014054870809898853,0.005563684789076994,0.0
24,1.2000000000000004,approach,0,1,0.999799203987235,0.9992225417003961,3.599999934014749,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,3.999996402271002,-0.0007605324558405002,0.005310688225526281,0.0
25,1.2500000000000004,approach,0,1,0.9998171428571427,0.9994603821630131,3.5098587700222046,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,3.9999946666571926,0.0015520669407964335,0.006344903642228985,0.0
26,1.3000000000000005,approach,0,1,0.9998345935727788,0.9996100667245821,3.4097862699591834,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,3.7358724555221285,-0.0023138163031398012,0.008133792522965914,0.0
27,1.3500000000000005,approach,0,1,0.9998527284681131,0.9997071314218835,4.049999566436448,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,3.999988840402938,-0.001614077225421292,0.009309747937848046,0.0
28,1.4000000000000006,approach,0,1,0.9998693085019486,0.9997720022538072,3.930709835436425,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,3.9999863597968592,-0.003159304160086977,0.00995691901638531,0.0
29,1.4500000000000006,approach,0,1,0.999885858709388,0.8848485858369943,3.8013704450568313,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,3.738317611829765,-0.004211456914724839,0.008028507097152018,0.0
30,1.5000000000000007,approach,0,1,0.999902370990237,0.8040978869687634,4.499998575944653,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,3.9999937857292536,-0.004412329122216052,0.005499588991222126,0.0
31,1.5500000000000007,approach,0,1,0.9999177933383243,0.8824258495164532,4.351181208617897,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,3.9999978583013394,-0.0037707475958887937,0.001707350949335579,0.0
32,1.6000000000000008,approach,0,1,0.9999322493224931,0.7716440295748181,4.192436784735258,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,3.7365189395748146,-0.0027196326198168632,0.002899970907597983,0.0
33,1.6500000000000008,approach,0,1,0.9999458214817825,0.6839597796198571,0.8073349618214487,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-2.5822252760984092,-0.005068798397678065,0.0018398416532040087,0.0
34,1.7000000000000008,align,0,1,0.9999578503688091,0.6080006695958582,0.6456510815092126,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-2.718261939488015,-0.0024012196980922277,0.001741443992747332,0.0
35,1.7500000000000009,align,0,1,0.9999680259446619,0.533000102892627,0.4908693137826406,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-2.83123750789271,-0.002932703777088567,0.0035937284199129096,0.0
36,1.800000000000001,align,0,0,0.0,0.533000102892627,0.428477250536171,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-2.7740523937109574,-1.3825088644656906e-05,0.002539927843687206,0.0
37,1.850000000000001,align,0,0,0.0,0.533000102892627,0.2876816983998981,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-2.8613197959909096,-0.002403007306579775,-0.00045453619474168823,0.0
38,1.900000000000001,align,0,0,0.0,0.533000102892627,0.15403997763765456,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-2.93026560742075,-0.004297887367847075,-0.0008423396241487918,0.0
39,1.950000000000001,align,0,0,0.0,0.533000102892627,1.0162833836341714,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-3.9999980165966695,-0.003858032689346704,0.0009913659652541634,0.0
40,2.000000000000001,align,0,0,0.0,0.533000102892627,1.1324457068582392,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-3.9999963818288635,-0.005299092019545233,0.0009300428855115002,0.0
41,2.0500000000000007,align,0,0,0.0,0.533000102892627,1.2385740536256677,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-3.9999966016526622,-0.004650827861491751,-0.002357237229179254,0.0
42,2.1000000000000005,align,0,0,0.0,0.533000102892627,0.9094885268287345,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-3.99999921556272,-0.002488044746018113,-0.00029177211035254853,0.0
43,2.1500000000000004,align,0,0,0.0,0.533000102892627,1.2956303345000995,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-3.9999990366972966,-0.0026312657936619346,-0.0008847943379290713,0.0
44,2.2,align,0,0,0.0,0.533000102892627,1.6717339547258683,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-3.9999985813450207,-0.0033337193059313156,-0.0004853384483751029,0.0
45,2.25,align,0,0,0.0,0.533000102892627,0.6811663975170522,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-3.9999976718691297,-0.0040823371483763625,-0.0013998446158622892,0.0
46,2.3,align,0,0,0.0,0.533000102892627,1.0372197968505592,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-3.9999980545056606,-0.003931208635379603,-0.00033098278112609654,0.0
47,2.3499999999999996,align,0,0,0.0,0.533000102892627,1.3831702826848427,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-3.9999969666710515,-0.004701394478906403,-0.001470888282687203,0.0
48,2.3999999999999995,align,0,0,0.0,0.533000102892627,0.5431848114872302,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-3.999996734559712,-0.004915689538929473,-0.0013998242741679427,0.0
49,2.4499999999999993,complete,1,0,0.0,0.533000102892627,0.5431848114872302,9.332919749501173,0.0030875645036606046,-0.00011050269871505746,3.522114722757855,0.006172957139353785,0.002000885239170023,0.0,-2.4654803059304986,-0.004321069997547649,-0.0014006196674190162,0.0
